,Akkermansia muciniphila [1008],Prevotella timonensis [1058],Prevotella buccalis [1059],Prevotella oralis [1060],unnamed Prevotella sp. oral taxon 299 [1061],unnamed Prevotella sp. oral taxon 317 [1062],unnamed Prevotella sp. oral taxon 472 [1063],Prevotella marshii [1064],Prevotella buccae [1065],Prevotella bergensis [1066],Prevotella dentalis [1067],Prevotella multisaccharivorax [1068],Prevotella nigrescens [1069],Prevotella pallens [1070],Prevotella disiens [1071],Prevotella denticola [1072],Prevotella multiformis [1073],Prevotella melaninogenica [1074],Prevotella veroralis [1075],Prevotella bivia [1076],Prevotella amnii [1077],Prevotella oris [1078],Prevotella salivae [1079],Prevotella oulorum [1080],Prevotella copri [1081],Prevotella bryantii [1082],Prevotella ruminicola [1083],Paraprevotella xylaniphila [1087],Prevotella tannerae [1112],unidentified eubacterium SCB49 [1145],Eubacterium biforme [1275],Eubacterium cylindroides [1276],Eubacterium dolichum [1280],Streptococcus criceti [1371],Streptococcus downei [1372],Streptococcus mutans [1373],Streptococcus macacae [1374],Streptococcus thermophilus [1375],Streptococcus vestibularis [1376],Streptococcus salivarius [1377],unnamed Streptococcus sp. C150 [1378],Streptococcus gallolyticus [1379],Streptococcus infantarius [1380],Streptococcus equinus [1381],Streptococcus equi [1382],Streptococcus parauberis [1383],Streptococcus ictaluri [1384],Streptococcus porcinus [1385],Streptococcus pseudoporcinus [1386],Streptococcus uberis [1387],Streptococcus agalactiae [1388],Streptococcus pyogenes [1389],Streptococcus dysgalactiae [1390],Streptococcus urinalis [1391],Streptococcus suis [1392],Streptococcus anginosus [1393],Streptococcus anginosus [1394],Streptococcus constellatus [1395],Streptococcus cristatus [1396],Streptococcus sanguinis [1397],Streptococcus gordonii [1398],unnamed Streptococcus sp. oral taxon 056 [1399],Streptococcus pneumoniae [1400],Streptococcus pseudopneumoniae [1401],Streptococcus mitis [1402],Streptococcus mitis [1403],Streptococcus mitis [1404],unnamed Streptococcus sp. M334 [1405],Streptococcus mitis [1406],unnamed Streptococcus sp. M143 [1407],Streptococcus mitis [1408],Streptococcus mitis [1409],Streptococcus oralis [1410],Streptococcus oralis [1411],Streptococcus sanguinis [1412],unnamed Streptococcus sp. oral taxon 071 [1413],Streptococcus mitis [1414],Streptococcus infantis [1415],Streptococcus infantis [1416],Streptococcus infantis [1417],Streptococcus infantis [1418],Streptococcus peroris [1419],Streptococcus australis [1420],Streptococcus parasanguinis [1421],Fusobacterium gonidiaformans [1476],unnamed Fusobacterium sp. D12 [1477],Fusobacterium periodonticum [1478],Fusobacterium nucleatum [1479],Fusobacterium nucleatum [1480],unclassified Fusobacterium [1481],unclassified Fusobacterium [1482],Fusobacterium ulcerans [1483],Fusobacterium varium [1484],Fusobacterium mortiferum [1485],Peptostreptococcus stomatis [1530],Peptostreptococcus anaerobius [1531],[Eubacterium] yurii [1536],Eubacterium saphenum [1563],Eubacterium siraeum [1564],Faecalibacterium prausnitzii [1574],Faecalibacterium prausnitzii [1575],Faecalibacterium prausnitzii [1576],Faecalibacterium prausnitzii [1577],Eubacterium limosum [1582],Lachnospiraceae oral taxon 107 [1590],Eubacterium saburreum [1591],Eubacterium hallii [1597],unnamed Lachnospiraceae bacterium 1_4_56FAA [1612],unclassified Lachnospiraceae [1614],unnamed Lachnospiraceae bacterium 2_1_46FAA [1615],unnamed Lachnospiraceae bacterium 3_1_57FAA_CT1 [1624],Eubacterium eligens [1627],Eubacterium ventriosum [1629],Eubacterium rectale [1630],Roseburia intestinalis [1631],Roseburia inulinivorans [1632],Roseburia hominis [1633],Eubacterium cellulosolvens [1636],Escherichia coli [390],Escherichia albertii [391],Bifidobacterium animalis [967],Bifidobacterium bifidum [968],Bifidobacterium breve [969],Bifidobacterium longum [970],Bifidobacterium dentium [971],Bifidobacterium adolescentis [972],Bifidobacterium catenulatum-Bifidobacterium pseudocatenulatum complex [973],Bifidobacterium angulatum [974],Bifidobacterium gallicum [975]
CCIS02124300ST-4-0,0.002359296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035555603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11e-05,0.0,2.55e-06,3.1e-05,0.0,0.0001,0.000354102,0.003161427,4.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19e-05,4.21e-05,4.84e-05,2.66e-06,6.49e-05,2.2e-05,5.33e-06,2.23e-05,2.66e-06,4.88e-05,4.41e-06,2.34e-05,5.35e-06,0.0,5.2e-06,2.74e-06,0.0,1.12e-05,0.0,2.6e-06,4.73e-06,2.67e-06,9.43e-05,4.22e-06,5.99e-05,0.0,4.26e-06,0.000154821,0.001056979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29e-06,0.0,0.0,0.0,0.000214581,0.017877404,0.022564493,0.02178402,0.006349649,0.000147885,0.0,0.0,0.002898657,9.11e-05,0.0,0.0,3.74e-05,0.015496872,1.88e-05,0.047546272,0.004758963,0.012542452,0.002495744,0.0,0.000170904,0.0,0.0,0.012610292,0.0,0.00015634,0.0,0.007147667,0.000179173,0.002575944,0.0
CCIS44743950ST-4-0,0.000296289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-05,0.0,0.0,3.54e-06,0.0,0.0,0.0,0.0,1.68e-06,3.35e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000111471,0.0,0.0,0.0,0.0,0.0,8.04e-06,0.0,0.0,0.0,6.56e-06,5.89e-05,0.0,9.65e-05,0.000207221,0.001535837,1.02e-05,0.005601105,0.021926334,0.009850984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126531,1.26e-05,1.47e-05,8.24e-06,8.08e-05,5.1e-05,3.44e-06,3.83e-05,9.08e-06,4.64e-05,1.75e-05,5.47e-06,1.5e-05,4e-06,5.95e-05,2.59e-06,1.02e-05,1.63e-05,4e-06,0.0,2.59e-05,1.75e-06,5.61e-05,8.92e-06,1.25e-05,0.0,6.32e-06,7.45e-05,0.000486421,5.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85e-06,0.0,0.0,0.0,0.000376957,0.037883412,0.001867528,0.011852769,0.001585262,0.0,1.78e-06,7.67e-06,0.00236147,5.9e-05,3.81e-06,8.03e-06,1.68e-06,0.007168317,0.006128656,0.002123247,5.15e-05,0.045214098,0.000262406,1.75e-06,0.006783928,0.0,0.0,3.85e-05,0.0,0.001053452,0.0,0.000105695,5.88e-06,0.0,0.0
CCIS10793554ST-4-0,1.05e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06e-05,0.0,0.0,1.15e-05,3.86e-05,0.0,0.00119861,0.00211721,0.045710914,0.001477724,0.0,1.9e-05,3.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23e-05,7.69e-05,0.001216182,1.41e-05,7.89e-05,4.7e-05,0.000344779,8.68e-05,7.55e-05,2.21e-05,9.38e-05,3.49e-05,2.13e-05,1.46e-05,0.000172699,2.85e-05,1.26e-05,1.72e-05,5.88e-05,0.000156818,3.35e-05,0.000304416,0.00015977,1.86e-05,0.000280615,0.004425687,0.0,0.0,2.22e-05,0.0,1.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015919731,0.02858945,0.005052203,0.020516933,0.005405959,0.0,0.0,0.0,0.010960992,0.0,0.0,0.0,6.51e-06,0.00860968,0.000520221,0.047635952,0.009665316,0.000401759,0.000796058,0.0,3.64e-05,0.0,0.0,5.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCIS59132091ST-4-0,0.006497826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.61e-06,2.33e-06,0.0,0.004503187,1.46e-05,1.11e-05,1.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61e-06,0.0,0.0,0.0,0.0,0.0,4.65e-06,0.000152002,5.44e-05,2.35e-05,0.000132986,0.0,2.8e-05,6.9e-06,2.43e-05,8.74e-06,1.53e-05,1.18e-05,7.82e-06,2.19e-05,4.23e-06,9.35e-06,8.59e-05,1.38e-05,0.0,5.76e-05,1.27e-05,5.03e-05,1.17e-05,0.0,1.07e-05,2.31e-06,0.00021143,0.000205493,0.0,0.0,0.0,7.21e-06,0.0,0.0,4.76e-06,0.0,0.0,0.0,3.44e-05,0.0,0.0,5.96e-05,0.001521734,0.001865901,0.00090133,7.29e-05,0.000659698,1.83e-05,0.0,0.0,0.025426926,2.95e-06,2.98e-06,1.33e-06,3.46e-05,0.008723795,0.004045623,0.000965231,2.46e-06,0.002823776,0.000519204,0.0,6.39e-05,0.0,0.005450188,3.42e-06,0.0,0.010525899,2.49e-05,0.000129819,0.008756391,0.0,1.11e-06
CCIS96387239ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16e-06,0.0,3.54e-06,0.0,0.0,0.0,0.0,3.12e-06,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236276108,0.0,3.18e-06,0.000474856,0.0,0.0,0.000337939,6.85e-06,0.0,0.0,0.0,3.1e-06,0.0,7.53e-05,0.000121529,0.000650622,0.000102074,0.0,3.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08e-06,0.0,3.78e-05,0.0,1.39e-05,9.06e-06,5.88e-06,3.15e-05,9.17e-06,5.64e-07,0.0,0.0,1.02e-05,4.67e-06,0.0,1.78e-05,1.13e-05,1.38e-05,1.13e-06,2.45e-05,2.26e-05,3.41e-06,4.58e-05,0.000530951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86e-05,0.01945178,0.008760489,0.012958285,0.009511625,0.0,0.0,0.0,0.000397433,6.96e-06,0.0,0.0,0.0,0.002309333,1.24e-05,0.017730613,0.006807664,0.002552222,0.000509188,0.0,5.36e-05,0.0,4.68e-06,0.00050946,0.0,0.00761081,6.61e-05,0.03982092,0.026912382,0.000841598,0.0
CCIS82146115ST-4-0,1.39e-05,0.0,0.0,2.87e-07,0.0,2.8e-07,0.0,0.0,1.63e-06,0.0,3.12e-06,0.0,0.0,0.0,0.0,5.65e-07,2.81e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42e-06,0.0,7.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79e-06,0.0,0.0,0.002636705,0.000184727,0.003085222,8.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,8.67e-06,2.74e-06,0.000109174,1.79e-05,7.08e-05,0.000135682,9.18e-06,6.13e-05,0.0,3.35e-05,2.49e-05,1.41e-05,0.0,2.37e-05,1.89e-05,1.21e-05,9.4e-06,8.39e-05,1.71e-05,2.26e-05,2.31e-05,1.28e-05,0.000161729,9.38e-06,8.17e-05,3.01e-05,1.74e-05,0.000453467,0.000233405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48e-05,0.0,0.0,3.22e-05,2.72e-06,0.006249216,0.010607258,0.015399766,0.001172373,0.0,0.0,0.0,0.019449758,0.000745816,1.97e-06,0.0,0.000225145,0.006024708,0.003236522,0.085454314,0.037618267,0.008348911,0.000515207,0.0,6.39e-05,0.0,0.0,3.4e-06,0.0,0.011267151,9.46e-06,0.004437755,2.85e-05,2.42e-05,0.0
CCIS31434951ST-20-0,0.001384426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004118584,1.77e-05,0.0,0.0,0.0,0.0,0.008111695,6.93e-05,0.000340549,2.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46e-06,0.0,0.0,0.0,1.34e-05,5.39e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.38e-06,0.0,0.0,0.0,0.0,2.98e-05,0.0,0.0,0.0,2.39e-05,2.15e-06,0.0,3.25e-06,0.0,0.0,7.8e-06,9.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-05,0.0,0.0,0.0,0.0,0.000179329,0.003525237,0.017668964,0.001604786,0.009178505,4.11e-05,0.0,0.0,0.003274635,0.0,0.0,0.0,0.0,0.001618961,0.001766392,0.038994461,0.000250521,0.00832188,0.000684201,0.0,0.00674138,0.0,0.000240164,0.0,8.37e-05,0.006044676,4.12e-06,0.00040998,8.06e-05,0.0,0.0
CCIS33816588ST-4-0,0.000204327,0.0,1.88e-05,0.0,0.0,0.0,0.0,0.0,8.56e-06,0.0,0.0,0.0,0.009731625,3.84e-06,8.44e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38e-06,0.0,0.0,0.0,0.0,0.0,0.000526063,0.000142355,0.0,3.15e-08,7.83e-07,0.0,0.0,0.000194025,0.0,2.24e-05,0.0,0.0,0.0,0.0,0.0,3.69e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-05,2.47e-05,1.81e-05,0.000826055,0.000203033,2.46e-05,9.31e-06,0.0,0.0,7.43e-06,5.1e-06,0.0,2.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.46e-06,5.77e-06,1.21e-06,8.79e-07,2.03e-06,4.62e-06,0.0,1.56e-06,0.0,0.0,0.0,0.003251935,0.000405554,0.00061659,0.000758128,0.000184324,0.0,0.0,0.0,0.008438006,0.0,0.0,0.0,0.000959506,0.001739659,0.00099765,0.002794933,0.000424904,0.000419849,0.0,0.0,0.000291264,0.0,0.0,0.0,0.00052843,0.006436846,0.000383209,0.00055486,1.18e-05,0.003117176,6.01e-05,0.0,0.002583243,0.00012922,9.51e-06,2.11e-05,0.0,0.002026974,2.3e-05,0.00254203,3.6e-05,1.64e-05,0.0
CCIS12656533ST-4-0,0.132198788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82e-06,0.0,0.0,2.7e-06,0.022606269,0.0,0.0,0.0,2.34e-05,0.0,0.006324058,0.000360983,0.002005319,1.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116791,5.46e-05,4.51e-06,1.02e-05,0.0,1.74e-05,3.72e-06,2.24e-05,1.47e-05,6.81e-05,2.71e-05,4.01e-05,1.71e-05,1.66e-05,0.0,0.0,0.0,5.63e-06,0.0,1.16e-05,1.1e-05,5.2e-06,4.58e-06,5.57e-06,1.08e-05,8.38e-06,0.0,7.84e-05,0.000206674,0.0,0.0,0.0,0.0,0.0,0.0,1.06e-05,0.0,0.0,0.0,0.003895094,0.0,0.0,1.55e-05,2.44e-05,8.75e-05,0.004538218,4.94e-05,9.58e-05,0.0001174,0.0,0.0,0.001116671,2.7e-05,0.0,0.0,0.0,0.007453238,0.000138302,0.000336831,0.000110693,0.001000014,0.000181055,0.0,0.000913168,0.0,0.0,0.0,4e-06,0.003569356,5.91e-05,0.006258028,0.000114778,1.59e-05,0.0
CCIS41806458ST-4-0,0.007277675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07e-05,0.0,0.0,0.0,0.0,0.0,0.00023015,0.0,0.0,0.0,0.0,2.41e-05,0.0,6.57e-05,0.000118638,0.001496833,4.28e-05,1.02e-05,0.0,2.13e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000167456,8.64e-06,0.0,0.0,0.0,3.4e-05,0.000125063,8.9e-06,1.8e-06,0.0,9.32e-06,0.0,2.47e-06,2.21e-06,9.31e-06,0.0,3.04e-06,6.15e-06,3.9e-07,3.29e-06,8.69e-06,3.83e-06,6.51e-05,1.45e-05,2.95e-05,2.55e-05,1.79e-05,2.54e-05,1.25e-05,0.0,8.63e-06,1.9e-06,8.59e-06,0.000149404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81e-06,0.0,0.0,0.0,0.003154418,0.002552131,0.000917831,0.005682326,0.000169116,1.59e-05,0.0,0.0,0.000121548,0.0,0.0,0.0,0.000278201,0.01503444,0.001924157,0.000114617,9.29e-05,0.000415184,3.56e-05,0.0,0.000426356,2.59e-05,0.000715871,5.88e-06,0.0,0.000893374,0.000152163,3.43e-05,0.002524339,2.3e-05,0.0
CCIS53557295ST-4-0,0.006726173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001415829,9.58e-05,0.0,0.0,1.46e-05,0.0,0.002403677,3.04e-05,0.000420894,4.7e-06,2.17e-05,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39e-06,0.0,0.0,0.0,5.82e-06,1.41e-06,0.0,5.97e-06,0.0,1.63e-05,0.0,1.32e-06,0.0,6.07e-06,0.0,0.0,1.29e-06,0.0,1.3e-06,0.0,0.0,0.0,7.4e-06,0.0,0.0,1.2e-05,6.72e-06,1.9e-05,6.13e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32e-05,1.49e-05,0.0,0.0,0.0,6.26e-05,0.003809884,0.007694096,0.008262563,0.008231078,0.0,0.0,0.0,0.004228178,7.33e-05,2.73e-05,0.0,0.000272799,0.000123297,0.00782154,0.115186881,0.005352956,0.001973687,0.000246892,0.0,0.004300354,0.0,9.17e-06,2.53e-05,4.96e-05,0.028248951,9.46e-05,0.054003719,0.000566894,0.005048258,0.0
CCIS47284573ST-4-0,0.00377804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000485837,0.0,2.57e-05,0.000133837,0.000675923,0.0,3.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19e-06,9.66e-06,3.07e-06,1.21e-05,3.32e-06,4.31e-06,9.17e-06,0.0,0.0,0.0,5.55e-07,0.0,0.0,1.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-06,0.0,1.29e-05,1.76e-05,2.88e-06,4.57e-06,3e-06,0.000132494,0.0,0.0,0.0,0.0,0.0,0.0,1.26e-05,0.0,0.0,0.0,1.14e-05,0.0,0.0,0.0,0.012368775,0.004906364,0.005305257,0.00638376,0.003917789,0.0,0.0,0.0,0.01338938,1.91e-05,0.0,0.0,0.0,0.002097053,0.000879992,0.006180851,0.003578265,0.009025161,0.003527868,0.0,0.001123516,0.0,1.17e-05,8.52e-06,0.0,0.012761145,5.66e-05,0.013204732,0.000437607,5.71e-05,0.0
CCIS76563044ST-4-0,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062422641,0.0,0.0,0.000154362,0.0,0.0,0.00079371,0.000171723,0.0,0.0,0.0,0.000131234,0.0,0.001324979,0.000175299,0.000909792,9.39e-05,0.0,2.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64e-06,0.0,6.67e-05,0.0,1.17e-05,2.73e-06,2.85e-06,0.0,4.33e-07,3.63e-06,0.0,0.0,2.52e-06,0.0,0.0,0.0,3.07e-06,0.0,0.0,0.0,0.0,0.0,2.77e-05,3.35e-06,1.65e-06,0.0,0.0,5.36e-06,4.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63e-06,0.0,1.63e-06,0.0,0.00046355,0.021538554,0.003312895,0.014604582,0.00163455,0.0,0.0,0.0,0.005639576,0.0,1.76e-06,0.0,5.59e-05,0.009350525,0.003828968,0.004842593,9.13e-05,0.000785387,0.000137684,0.0,0.000119197,0.0,1.53e-06,0.003046024,0.0,0.000272823,4.28e-05,0.004099719,0.000158454,1.67e-05,0.0
CCIS93040568ST-20-0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007935145,0.0,0.0,0.001050734,0.0,0.0,0.0,0.0,0.000305509,0.0,0.0,0.000151526,0.0,0.06897586,0.000458542,0.000535027,0.0,0.073679485,0.001606899,0.000689305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232152,0.0,0.0,0.0,0.0,4.82e-05,0.0,1.99e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-05,0.0,0.0,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41e-05,0.0,0.000885572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-05,2.11e-05,0.023872236,0.0,0.0,0.0,2.56e-05,0.000243635,0.0,0.0,0.00075733,0.0,0.0,0.0,0.0,0.0,0.001533512,0.0,0.0,0.0,1.8e-05,2.29e-05,0.0,0.023164139,0.0,1.44e-05,0.0,0.0,0.0
CCIS45793747ST-4-0,1.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000261279,0.0,0.0,0.0,1.14e-05,0.0,0.0,2.32e-06,0.00022433,0.0,0.001421498,0.001219582,0.028252036,0.000275649,3.02e-06,1.35e-05,8.41e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93e-05,8.91e-05,4.65e-05,3.17e-05,0.000137937,0.000213411,7.99e-06,0.000147455,2.43e-05,7.69e-05,6.41e-05,9.12e-05,5.42e-05,9.19e-05,1.84e-05,2.44e-05,1.01e-05,0.000277054,9.51e-05,5.43e-05,6.36e-05,3.9e-05,0.000277291,0.000105382,0.000521154,5.54e-05,3.59e-05,0.000479721,0.004710176,0.0,0.0,6.2e-06,0.0,3.33e-06,2.34e-05,0.0,0.0,0.0,0.0,6.14e-06,0.0,0.0,0.0,0.009216944,0.006870666,0.00971307,0.031425052,0.000405975,3.07e-05,0.0,0.0,0.000132068,0.0,0.0,1.99e-06,3.4e-05,0.02482377,0.00158065,0.027720904,0.014213002,0.009648143,0.001005547,0.0,0.009002589,2.44e-05,0.0,1.44e-06,0.0,0.0033553,0.000706188,9.4e-05,0.000765875,0.0,0.0
CCIS95097901ST-4-0,2.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42e-06,0.0,2.37e-06,2.39e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000382233,0.0,0.0,0.000493597,0.0,0.0,0.0,1.63e-05,0.0,0.0,0.015512264,0.000169649,0.002350019,2.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94e-05,3.3e-05,1.15e-05,0.0,2.77e-05,1.21e-05,0.0,4.35e-06,0.0,2.99e-05,4.55e-06,9.11e-06,1.7e-05,4.5e-06,1.26e-06,7.41e-06,1.03e-05,5.81e-05,2.22e-05,1.68e-05,1.08e-05,7.65e-06,4.36e-05,0.0,2.28e-05,1.43e-05,2.81e-06,3.64e-05,0.001205164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29e-05,0.002189689,0.001748004,0.010675418,0.000506174,0.0,0.0,0.0,0.002888093,2.1e-05,0.0,0.0,0.0,1.3e-05,5.39e-05,0.000649913,0.021808896,0.002900507,0.002269082,0.0,0.003567791,0.0,0.001074134,0.0,6.17e-06,0.008257098,6.12e-05,0.000691205,0.032004149,1.23e-05,0.0
CCIS80834637ST-4-0,0.00045896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000715752,0.0,0.0,0.0,5.5e-06,0.0,0.006160476,0.000191458,0.002641059,3.52e-05,0.00014435,0.000568709,0.0002928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-05,2.68e-05,1.22e-05,1.04e-05,2.58e-06,2.79e-05,1.02e-05,2.6e-05,1.75e-05,4.41e-06,6.91e-06,7.61e-06,0.0,2.83e-05,0.0,5.4e-06,0.0,7.09e-05,1.53e-05,1.08e-05,5.93e-06,3.56e-06,6.16e-05,2.85e-05,7.64e-05,4.17e-05,1.46e-05,9.27e-05,0.001585356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-05,5.63e-06,0.0,0.0,0.0,0.000242812,0.002819898,0.033941298,0.02784514,0.001139451,1.46e-05,0.0,0.0,0.018533628,3.06e-05,0.0,0.0,0.000121061,4.96e-06,5.45e-06,0.067891453,0.011958193,0.000916338,0.00020753,0.0,0.000124551,0.0,0.000231857,3.18e-06,5.3e-05,0.000876407,4.82e-06,1.49e-05,1.8e-05,0.0,0.0
